BookingTime,Competitors' Rates ($),Room Price ($),Local Events/Attractions,Length of Stay (nights),Room Availability,Room Type
24-04-2024 08:00,"115, 120, 110, 130",128,None,1,18,Standard
01-04-2024 09:00,"115, 120, 110, 130",83,None,3,16,Pro
05-04-2024 10:00,"120, 125, 115, 130",104,None,3,15,Standard
20-04-2024 10:00,"110, 115, 105, 120",146,None,3,16,Standard
27-04-2024 09:00,"110, 115, 105, 120",80,None,3,16,Standard
17-04-2024 12:00,"130, 135, 125, 145",91,None,4,12,Standard
09-04-2024 11:30,"115, 120, 110, 130",110,None,1,12,Standard
18-04-2024 10:00,"115, 120, 110, 130",80,None,3,9,Standard
19-04-2024 09:00,"120, 125, 115, 130",135,Conference,3,7,Pro
21-04-2024 13:00,"120, 125, 115, 130",136,Marathon,3,13,Standard
16-04-2024 12:00,"125, 130, 120, 140",136,Concert,2,2,Pro
29-04-2024 12:00,"130, 135, 125, 145",139,Marathon,4,5,Pro
10-04-2024 12:00,"115, 120, 110, 130",134,None,4,11,Standard
19-04-2024 11:00,"115, 120, 110, 130",109,None,1,14,Standard
03-04-2024 11:30,"110, 115, 105, 120",94,None,1,12,Standard
29-04-2024 12:00,"125, 130, 120, 140",125,None,3,10,Standard
19-04-2024 11:00,"130, 135, 125, 145",171,None,3,6,Pro
05-04-2024 10:00,"110, 115, 105, 120",97,None,1,14,Standard
07-04-2024 11:00,"110, 115, 105, 120",108,None,3,13,Standard
04-04-2024 11:00,"130, 135, 125, 145",179,Marathon,2,5,Pro
22-04-2024 08:00,"115, 120, 110, 130",119,None,3,17,Standard
10-04-2024 08:00,"115, 120, 110, 130",87,None,3,15,Standard
28-04-2024 08:00,"115, 120, 110, 130",101,None,2,17,Standard
19-04-2024 11:00,"130, 135, 125, 145",119,None,4,5,Pro
30-04-2024 08:00,"125, 130, 120, 140",138,Marathon,4,5,Pro
14-04-2024 10:00,"115, 120, 110, 130",104,None,3,15,Standard
02-04-2024 12:45,"110, 115, 105, 120",82,None,1,17,Standard
19-04-2024 11:00,"115, 120, 110, 130",80,None,3,17,Standard
29-04-2024 10:00,"120, 125, 115, 130",138,Food festival,3,4,Pro
02-04-2024 08:00,"115, 120, 110, 130",97,None,3,17,Standard
22-04-2024 12:00,"115, 120, 110, 130",118,None,1,20,Standard
11-04-2024 10:00,"125, 130, 120, 140",153,Marathon,4,5,Pro
09-04-2024 13:00,"110, 115, 105, 120",119,Food festival,3,14,Standard
17-04-2024 12:00,"120, 125, 115, 135",122,None,3,16,Standard
16-04-2024 08:00,"115, 120, 110, 130",102,None,3,10,Standard
19-04-2024 09:00,"130, 135, 125, 145",135,Marathon,4,2,Pro
28-04-2024 12:00,"125, 130, 120, 140",138,Marathon,4,5,Pro
28-04-2024 08:00,"110, 115, 105, 120",111,None,3,13,Standard
22-04-2024 12:00,"125, 130, 120, 140",128,None,2,8,Pro
29-04-2024 10:00,"125, 130, 120, 140",152,Marathon,3,2,Pro
19-04-2024 09:00,"115, 120, 110, 130",106,None,3,11,Standard
05-04-2024 10:00,"115, 120, 110, 130",90,None,3,17,Standard
30-04-2024 10:00,"115, 120, 110, 130",90,None,3,19,Standard
22-04-2024 10:00,"130, 135, 125, 145",117,None,3,13,Pro
20-04-2024 10:00,"115, 120, 110, 130",104,None,3,12,Standard
23-04-2024 09:00,"115, 120, 110, 130",82,None,3,12,Standard
18-04-2024 12:00,"110, 115, 105, 120",127,None,3,17,Standard
26-04-2024 08:00,"110, 115, 105, 120",85,None,3,5,Pro
14-04-2024 12:00,"125, 130, 120, 140",139,Marathon,3,16,Pro
30-04-2024 08:00,"120, 125, 115, 130",80,None,4,11,Standard
06-04-2024 08:00,"110, 115, 105, 120",91,None,3,12,Standard
14-04-2024 08:00,"110, 115, 105, 120",89,None,3,13,Standard
22-04-2024 12:00,"125, 130, 120, 140",153,Conference,3,2,Standard
10-04-2024 12:00,"110, 115, 105, 120",100,None,3,19,Standard
07-04-2024 09:00,"130, 135, 125, 145",86,None,3,2,Pro
20-04-2024 10:00,"120, 125, 115, 135",102,None,3,10,Standard
25-04-2024 09:00,"110, 115, 105, 120",96,None,3,11,Standard
27-04-2024 09:00,"110, 115, 105, 120",94,None,2,15,Standard
18-04-2024 08:00,"125, 130, 120, 140",93,None,2,11,Standard
26-04-2024 10:00,"110, 115, 105, 120",138,None,3,5,Pro
02-04-2024 12:45,"115, 120, 110, 130",108,None,1,12,Standard
18-04-2024 08:00,"125, 130, 120, 140",178,Concert,3,2,Pro
24-04-2024 10:00,"110, 115, 105, 120",120,None,4,17,Standard
04-04-2024 11:00,"115, 120, 110, 130",101,None,1,13,Standard
22-04-2024 12:00,"130, 135, 125, 145",145,Conference,3,2,Pro
21-04-2024 11:30,"120, 125, 115, 130",174,None,4,14,Pro
19-04-2024 09:00,"125, 130, 120, 140",113,Marathon,3,6,Pro
05-04-2024 12:00,"130, 135, 125, 145",153,Food festival,4,3,Pro
01-04-2024 12:00,"125, 130, 120, 140",98,Conference,3,5,Pro
22-04-2024 12:00,"130, 135, 125, 145",176,Concert,3,2,Pro
26-04-2024 08:00,"130, 135, 125, 145",119,Food festival,2,13,Standard
14-04-2024 10:00,"125, 130, 120, 140",146,None,3,2,Pro
17-04-2024 08:00,"130, 135, 125, 145",111,None,3,14,Standard
16-04-2024 08:00,"115, 120, 110, 130",81,None,1,15,Standard
09-04-2024 09:00,"120, 125, 115, 130",135,Food festival,3,15,Pro
28-04-2024 08:00,"115, 120, 110, 130",98,None,1,16,Standard
23-04-2024 12:30,"125, 130, 120, 140",174,Marathon,3,4,Pro
05-04-2024 10:00,"130, 135, 125, 145",122,Conference,3,4,Pro
18-04-2024 08:00,"125, 130, 120, 140",157,Concert,4,5,Pro
08-04-2024 12:00,"130, 135, 120, 125",101,None,3,16,Pro
13-04-2024 09:00,"130, 135, 125, 145",170,None,2,2,Pro
30-04-2024 08:00,"130, 135, 125, 145",180,None,3,9,Pro
01-04-2024 12:00,"130, 135, 125, 145",180,None,2,16,Pro
22-04-2024 12:00,"130, 135, 125, 145",144,Food festival,2,2,Pro
20-04-2024 08:00,"120, 125, 115, 130",122,None,4,15,Pro
17-04-2024 10:00,"120, 125, 115, 130",129,None,3,2,Standard
12-04-2024 12:00,"125, 130, 120, 140",155,Food festival,2,7,Pro
08-04-2024 08:00,"120, 125, 115, 130",112,None,4,4,Standard
02-04-2024 08:00,"120, 125, 115, 130",104,None,3,14,Standard
22-04-2024 08:00,"110, 115, 105, 120",80,None,2,15,Standard
05-04-2024 12:00,"120, 125, 115, 130",125,None,3,14,Standard
20-04-2024 10:00,"110, 115, 105, 120",80,None,4,15,Standard
20-04-2024 10:00,"115, 120, 110, 130",133,None,3,16,Standard
03-04-2024 09:00,"130, 135, 125, 145",152,Marathon,4,4,Pro
13-04-2024 11:00,"115, 120, 110, 130",80,None,2,4,Standard
09-04-2024 09:00,"125, 130, 120, 140",153,Marathon,3,5,Pro
02-04-2024 08:00,"115, 120, 110, 130",86,None,1,14,Standard
29-04-2024 12:00,"130, 135, 125, 145",117,Concert,2,2,Pro
29-04-2024 08:00,"120, 125, 115, 130",84,None,2,13,Standard
05-04-2024 12:00,"120, 125, 115, 130",113,None,2,16,Standard
18-04-2024 12:00,"115, 120, 110, 130",106,None,2,13,Standard
14-04-2024 08:00,"125, 130, 120, 140",119,Marathon,4,2,Pro
25-04-2024 11:00,"120, 125, 115, 130",131,None,2,4,Pro
29-04-2024 12:00,"115, 120, 110, 130",114,None,3,14,Standard
23-04-2024 09:00,"110, 115, 105, 120",146,None,3,6,Standard
21-04-2024 11:30,"120, 125, 115, 130",129,None,3,14,Standard
29-04-2024 10:00,"115, 120, 110, 130",120,None,3,15,Standard
23-04-2024 12:30,"125, 130, 120, 140",155,Concert,3,7,Standard
17-04-2024 12:00,"125, 130, 120, 140",109,None,2,4,Pro
22-04-2024 10:00,"130, 135, 125, 145",157,Food festival,4,2,Pro
22-04-2024 10:00,"125, 130, 120, 140",139,Concert,3,7,Pro
08-04-2024 10:00,"120, 125, 115, 130",98,None,4,17,Standard
05-04-2024 10:00,"125, 130, 120, 140",126,None,4,5,Pro
12-04-2024 10:00,"110, 115, 105, 120",92,None,4,15,Standard
09-04-2024 11:30,"130, 135, 125, 145",91,None,1,9,Pro
26-04-2024 12:00,"130, 135, 125, 145",120,None,3,3,Pro
03-04-2024 14:00,"125, 130, 120, 140",141,None,4,3,Pro
29-04-2024 12:00,"125, 130, 120, 140",174,Conference,4,2,Pro
13-04-2024 09:00,"130, 135, 125, 145",153,Concert,3,2,Pro
01-04-2024 12:00,"125, 130, 120, 140",142,None,2,4,Pro
07-04-2024 09:00,"115, 120, 110, 130",122,None,3,12,Standard
04-04-2024 11:00,"115, 120, 110, 130",114,None,3,14,Standard
29-04-2024 12:00,"125, 130, 120, 140",155,Marathon,3,6,Pro
05-04-2024 12:00,"125, 130, 120, 140",141,Food festival,3,3,Pro
01-04-2024 15:00,"115, 120, 110, 130",104,None,1,17,Standard
29-04-2024 12:00,"115, 120, 110, 130",102,None,3,14,Standard
19-04-2024 09:00,"115, 120, 110, 130",98,None,4,14,Standard
02-04-2024 08:00,"110, 115, 105, 120",92,None,2,13,Standard
10-04-2024 10:00,"115, 120, 110, 130",102,None,3,14,Standard
28-04-2024 12:00,"125, 130, 120, 140",143,Marathon,4,2,Pro
11-04-2024 10:00,"115, 120, 110, 130",81,None,3,15,Standard
17-04-2024 08:00,"110, 115, 105, 120",83,None,3,13,Standard
08-04-2024 08:00,"120, 125, 115, 135",159,None,4,14,Standard
29-04-2024 10:00,"110, 115, 105, 120",89,None,1,17,Standard
06-04-2024 08:00,"115, 120, 110, 130",95,None,1,13,Standard
04-04-2024 11:00,"115, 120, 110, 130",102,None,1,17,Standard
18-04-2024 10:00,"130, 135, 125, 145",159,Marathon,2,2,Pro
21-04-2024 09:00,"110, 115, 105, 120",122,None,4,13,Standard
14-04-2024 12:00,"115, 120, 110, 130",138,None,3,12,Standard
27-04-2024 11:30,"120, 125, 115, 130",149,None,2,2,Standard
24-04-2024 08:00,"120, 125, 115, 135",114,None,3,14,Pro
11-04-2024 10:00,"130, 135, 125, 145",165,Marathon,3,4,Pro
11-04-2024 08:00,"130, 135, 125, 145",113,None,2,2,Pro
18-04-2024 12:00,"115, 120, 110, 130",96,None,2,17,Standard
01-04-2024 12:00,"125, 130, 120, 140",113,Marathon,2,2,Pro
27-04-2024 11:30,"115, 120, 110, 130",131,None,2,16,Standard
01-04-2024 15:00,"125, 130, 120, 140",163,None,3,12,Pro
01-04-2024 12:00,"130, 135, 125, 145",158,Marathon,3,6,Pro
27-04-2024 13:00,"125, 130, 120, 140",144,Marathon,4,2,Pro
11-04-2024 08:00,"115, 120, 110, 130",94,None,3,13,Standard
29-04-2024 12:00,"125, 130, 120, 140",161,Marathon,2,5,Pro
07-04-2024 11:00,"125, 130, 120, 140",122,None,3,20,Standard
04-04-2024 11:00,"120, 125, 115, 130",89,None,4,15,Standard
18-04-2024 08:00,"115, 120, 110, 130",163,None,3,18,Pro
06-04-2024 08:00,"125, 130, 120, 140",152,None,4,13,Pro
15-04-2024 09:00,"125, 130, 120, 140",117,Food festival,3,15,Pro
22-04-2024 12:00,"120, 125, 115, 135",147,None,3,4,Pro
28-04-2024 08:00,"130, 135, 125, 145",149,None,3,6,Pro
28-04-2024 08:00,"115, 120, 110, 130",80,None,1,15,Standard
21-04-2024 09:00,"115, 120, 110, 130",104,None,2,15,Standard
17-04-2024 08:00,"125, 130, 120, 140",142,None,3,4,Pro
03-04-2024 14:00,"125, 130, 120, 140",154,Marathon,2,6,Pro
06-04-2024 12:00,"110, 115, 105, 120",80,None,1,16,Standard
17-04-2024 08:00,"120, 125, 115, 130",130,None,3,16,Standard
01-04-2024 12:00,"125, 130, 120, 140",174,Concert,2,7,Pro
14-04-2024 12:00,"125, 130, 120, 140",120,None,4,17,Pro
14-04-2024 12:00,"130, 135, 125, 145",145,Marathon,4,4,Pro
04-04-2024 11:00,"115, 120, 110, 130",83,None,3,10,Standard
15-04-2024 11:30,"130, 135, 125, 145",145,None,1,14,Standard
29-04-2024 08:00,"125, 130, 120, 140",138,None,3,5,Pro
14-04-2024 08:00,"125, 130, 120, 140",164,Concert,2,2,Pro
10-04-2024 12:00,"130, 135, 125, 145",151,Concert,2,4,Pro
30-04-2024 10:00,"115, 120, 110, 130",106,None,3,14,Standard
13-04-2024 11:00,"125, 130, 120, 140",108,None,2,14,Standard
30-04-2024 08:00,"115, 120, 110, 130",144,None,2,17,Standard
01-04-2024 15:00,"115, 120, 110, 130",95,None,1,10,Pro
24-04-2024 10:00,"110, 115, 105, 120",98,None,3,14,Standard
14-04-2024 08:00,"110, 115, 105, 120",133,None,2,17,Standard
30-04-2024 08:00,"125, 130, 120, 140",172,None,3,15,Pro
16-04-2024 12:00,"120, 125, 115, 130",139,None,3,3,Pro
27-04-2024 13:00,"120, 125, 115, 130",84,None,4,14,Standard
06-04-2024 12:00,"125, 130, 120, 140",154,Concert,3,4,Pro
02-04-2024 08:00,"130, 135, 125, 145",150,None,4,2,Pro
05-04-2024 12:00,"125, 130, 120, 140",149,Marathon,4,9,Pro
28-04-2024 08:00,"120, 125, 115, 130",80,None,1,14,Pro
21-04-2024 09:00,"125, 130, 120, 140",169,Marathon,2,3,Pro
03-04-2024 11:30,"120, 125, 115, 130",80,None,3,11,Standard
07-04-2024 09:00,"120, 125, 115, 130",90,None,3,17,Standard
27-04-2024 09:00,"115, 120, 110, 130",96,None,1,12,Standard
17-04-2024 08:00,"115, 120, 110, 130",80,None,1,15,Standard
16-04-2024 12:00,"125, 130, 120, 140",149,Concert,2,2,Pro
28-04-2024 08:00,"115, 120, 110, 130",126,None,3,17,Standard
01-04-2024 09:00,"120, 125, 115, 130",80,None,3,10,Standard
25-04-2024 09:00,"130, 135, 125, 145",159,Conference,3,2,Pro
30-04-2024 12:00,"120, 125, 115, 135",156,Conference,2,4,Pro
13-04-2024 09:00,"125, 130, 120, 140",127,Marathon,4,2,Pro
03-04-2024 14:00,"130, 135, 125, 145",175,None,3,5,Pro
07-04-2024 11:00,"120, 125, 115, 130",88,None,1,2,Pro
18-04-2024 12:00,"115, 120, 110, 130",118,None,3,18,Standard
13-04-2024 11:00,"115, 120, 110, 130",102,None,3,19,Standard
17-04-2024 08:00,"115, 120, 110, 130",103,None,1,14,Standard
03-04-2024 14:00,"130, 135, 120, 125",120,Marathon,4,2,Pro
22-04-2024 12:00,"130, 135, 125, 145",154,Conference,3,2,Pro
07-04-2024 09:00,"120, 125, 115, 130",153,None,3,5,Pro
11-04-2024 08:00,"120, 125, 115, 130",95,None,3,13,Standard
03-04-2024 09:00,"115, 120, 110, 130",172,None,2,13,Pro
05-04-2024 10:00,"125, 130, 120, 140",147,Marathon,3,3,Pro
16-04-2024 08:00,"110, 115, 105, 120",94,None,1,13,Pro
03-04-2024 09:00,"130, 135, 120, 125",106,None,4,13,Standard
10-04-2024 12:00,"115, 120, 110, 130",100,None,1,11,Standard
02-04-2024 10:30,"125, 130, 120, 140",111,None,3,10,Standard
19-04-2024 09:00,"125, 130, 120, 140",145,None,3,6,Pro
27-04-2024 09:00,"125, 130, 120, 140",110,Marathon,3,2,Pro
07-04-2024 09:00,"115, 120, 110, 130",80,None,3,18,Standard
11-04-2024 12:00,"130, 135, 125, 145",128,Conference,3,4,Pro
02-04-2024 08:00,"125, 130, 120, 140",145,Conference,4,4,Pro
24-04-2024 10:00,"125, 130, 120, 140",142,Concert,2,4,Pro
17-04-2024 10:00,"110, 115, 105, 120",87,None,1,15,Standard
28-04-2024 12:00,"110, 115, 105, 120",92,None,3,16,Standard
01-04-2024 12:00,"125, 130, 120, 140",143,Marathon,4,6,Pro
16-04-2024 10:00,"115, 120, 110, 130",102,None,3,4,Standard
02-04-2024 12:45,"115, 120, 110, 130",106,None,3,12,Standard
28-04-2024 08:00,"120, 125, 115, 130",86,None,3,17,Standard
04-04-2024 08:00,"120, 125, 115, 130",109,None,3,17,Standard
23-04-2024 11:00,"125, 130, 120, 140",136,Business convention,3,19,Standard
21-04-2024 09:00,"120, 125, 115, 130",111,None,1,15,Standard
26-04-2024 08:00,"115, 120, 110, 130",114,None,3,11,Standard
06-04-2024 10:00,"120, 125, 115, 130",88,None,1,19,Standard
20-04-2024 10:00,"115, 120, 110, 130",98,None,1,15,Standard
13-04-2024 09:00,"125, 130, 120, 140",160,Concert,3,3,Pro
26-04-2024 10:00,"120, 125, 115, 130",89,None,1,13,Standard
16-04-2024 12:00,"115, 120, 110, 130",113,None,1,16,Standard
14-04-2024 08:00,"115, 120, 110, 130",112,None,2,14,Standard
21-04-2024 09:00,"120, 125, 115, 130",122,Food festival,1,15,Standard
22-04-2024 08:00,"130, 135, 120, 125",111,None,4,7,Standard
09-04-2024 09:00,"110, 115, 105, 120",127,None,4,13,Standard
21-04-2024 09:00,"125, 130, 120, 140",113,None,1,16,Pro
10-04-2024 12:00,"120, 125, 115, 130",168,None,2,20,Pro
10-04-2024 12:00,"120, 125, 115, 135",140,None,2,13,Pro
27-04-2024 11:30,"120, 125, 115, 130",115,None,3,13,Pro
04-04-2024 11:00,"115, 120, 110, 130",151,None,3,7,Standard
01-04-2024 12:00,"130, 135, 125, 145",138,Marathon,2,6,Pro
12-04-2024 10:00,"130, 135, 125, 145",178,Conference,3,4,Pro
03-04-2024 09:00,"120, 125, 115, 130",85,None,3,15,Standard
02-04-2024 08:00,"120, 125, 115, 135",114,None,3,13,Standard
11-04-2024 08:00,"115, 120, 110, 130",80,None,3,16,Standard
11-04-2024 10:00,"120, 125, 115, 130",134,None,4,4,Standard
25-04-2024 09:00,"130, 135, 120, 125",156,Conference,4,11,Pro
03-04-2024 09:00,"115, 120, 110, 130",88,None,3,13,Standard
23-04-2024 12:30,"115, 120, 110, 130",98,None,3,12,Standard
30-04-2024 08:00,"120, 125, 115, 130",99,None,1,19,Standard
04-04-2024 11:00,"125, 130, 120, 140",131,None,2,2,Pro
03-04-2024 14:00,"130, 135, 125, 145",152,None,1,17,Pro
11-04-2024 08:00,"115, 120, 110, 130",100,None,1,16,Standard
01-04-2024 12:00,"125, 130, 120, 140",127,Conference,2,4,Pro
13-04-2024 11:00,"115, 120, 110, 130",80,None,2,14,Standard
12-04-2024 08:00,"125, 130, 120, 140",132,None,2,2,Standard
23-04-2024 12:30,"120, 125, 115, 135",87,None,1,13,Standard
24-04-2024 12:00,"115, 120, 110, 130",84,None,2,13,Standard
19-04-2024 09:00,"115, 120, 110, 130",118,None,1,7,Standard
28-04-2024 10:00,"125, 130, 120, 140",151,Marathon,3,4,Pro
19-04-2024 09:00,"125, 130, 120, 140",180,None,3,3,Pro
20-04-2024 10:00,"130, 135, 125, 145",141,None,2,3,Pro
26-04-2024 12:00,"125, 130, 120, 140",149,Marathon,4,2,Pro
28-04-2024 12:00,"130, 135, 125, 145",148,Food festival,2,5,Standard
22-04-2024 12:00,"115, 120, 110, 130",140,None,3,8,Pro
06-04-2024 08:00,"115, 120, 110, 130",101,None,3,15,Standard
07-04-2024 09:00,"130, 135, 125, 145",134,Concert,2,3,Pro
27-04-2024 13:00,"125, 130, 120, 140",115,Marathon,4,5,Pro
13-04-2024 09:00,"125, 130, 120, 140",123,Marathon,2,3,Pro
28-04-2024 12:00,"110, 115, 105, 120",87,None,3,14,Standard
03-04-2024 11:30,"115, 120, 110, 130",82,None,2,16,Standard
02-04-2024 08:00,"120, 125, 115, 130",115,None,3,9,Standard
21-04-2024 09:00,"115, 120, 110, 130",119,None,3,17,Standard
04-04-2024 11:00,"115, 120, 110, 130",103,None,3,18,Standard
27-04-2024 11:30,"110, 115, 105, 120",90,None,3,12,Standard
02-04-2024 10:30,"130, 135, 125, 145",180,Concert,4,2,Pro
23-04-2024 09:00,"115, 120, 110, 130",86,None,1,15,Standard
29-04-2024 12:00,"130, 135, 125, 145",170,None,3,6,Standard
07-04-2024 11:00,"115, 120, 110, 130",142,None,1,15,Standard
29-04-2024 12:00,"125, 130, 120, 140",165,Marathon,3,2,Pro
16-04-2024 12:00,"125, 130, 120, 140",140,Conference,2,14,Pro
17-04-2024 10:00,"115, 120, 110, 130",139,Concert,2,12,Pro
14-04-2024 10:00,"120, 125, 115, 135",112,None,3,14,Standard
02-04-2024 12:45,"120, 125, 115, 130",122,None,4,16,Standard
19-04-2024 09:00,"110, 115, 105, 120",95,None,4,13,Standard
25-04-2024 11:00,"115, 120, 110, 130",99,None,3,14,Standard
18-04-2024 10:00,"130, 135, 125, 145",157,Concert,3,3,Pro
07-04-2024 11:00,"125, 130, 120, 140",145,Food festival,3,4,Pro
29-04-2024 12:00,"125, 130, 120, 140",145,Marathon,2,2,Pro
17-04-2024 12:00,"125, 130, 120, 140",149,Marathon,3,4,Pro
19-04-2024 11:00,"110, 115, 105, 120",80,None,3,19,Standard
30-04-2024 08:00,"130, 135, 125, 145",143,Conference,3,15,Pro
22-04-2024 10:00,"120, 125, 115, 130",136,None,2,4,Pro
24-04-2024 12:00,"125, 130, 120, 140",121,None,4,2,Standard
26-04-2024 12:00,"130, 135, 125, 145",151,Concert,2,2,Pro
18-04-2024 08:00,"120, 125, 115, 130",109,None,3,15,Standard
14-04-2024 08:00,"130, 135, 125, 145",149,Marathon,2,9,Pro
20-04-2024 12:00,"125, 130, 120, 140",146,Food festival,4,6,Pro
28-04-2024 08:00,"125, 130, 120, 140",114,None,4,4,Standard
17-04-2024 10:00,"130, 135, 125, 145",129,Concert,3,3,Pro
04-04-2024 11:00,"120, 125, 115, 130",140,Food festival,1,16,Standard
10-04-2024 08:00,"120, 125, 115, 130",80,None,3,13,Standard
26-04-2024 12:00,"120, 125, 115, 130",112,None,3,18,Standard
26-04-2024 12:00,"120, 125, 115, 135",156,None,3,2,Pro
05-04-2024 08:00,"110, 115, 105, 120",91,None,2,10,Standard
30-04-2024 10:00,"130, 135, 125, 145",149,Conference,4,2,Pro
11-04-2024 08:00,"125, 130, 120, 140",104,None,1,3,Standard
09-04-2024 11:30,"130, 135, 120, 125",173,None,2,3,Pro
17-04-2024 08:00,"115, 120, 110, 130",118,None,1,12,Standard
18-04-2024 12:00,"130, 135, 125, 145",174,None,3,8,Pro
30-04-2024 08:00,"130, 135, 125, 145",135,Marathon,2,2,Pro
05-04-2024 08:00,"125, 130, 120, 140",144,None,4,4,Standard
03-04-2024 11:30,"130, 135, 125, 145",131,Concert,3,4,Pro
17-04-2024 12:00,"120, 125, 115, 130",80,None,1,14,Standard
01-04-2024 12:00,"130, 135, 120, 125",80,None,3,11,Standard
29-04-2024 12:00,"120, 125, 115, 130",120,None,3,13,Standard
04-04-2024 09:30,"125, 130, 120, 140",152,Marathon,2,6,Pro
22-04-2024 12:00,"125, 130, 120, 140",142,Marathon,3,5,Pro
21-04-2024 09:00,"130, 135, 125, 145",125,None,2,2,Pro
20-04-2024 10:00,"115, 120, 110, 130",100,None,3,15,Standard
28-04-2024 10:00,"120, 125, 115, 130",156,Marathon,3,4,Pro
13-04-2024 09:00,"130, 135, 125, 145",166,Marathon,2,2,Pro
11-04-2024 12:00,"130, 135, 125, 145",170,Concert,2,2,Pro
27-04-2024 13:00,"130, 135, 125, 145",177,None,2,5,Pro
11-04-2024 10:00,"110, 115, 105, 120",116,None,4,16,Standard
08-04-2024 12:00,"125, 130, 120, 140",123,None,2,6,Pro
24-04-2024 10:00,"125, 130, 120, 140",159,Concert,3,3,Pro
01-04-2024 12:00,"120, 125, 115, 130",130,None,1,20,Standard
02-04-2024 08:00,"115, 120, 110, 130",95,None,3,15,Standard
15-04-2024 09:00,"115, 120, 110, 130",120,None,3,16,Standard
06-04-2024 08:00,"110, 115, 105, 120",90,None,1,17,Pro
10-04-2024 10:00,"110, 115, 105, 120",106,None,2,17,Standard
30-04-2024 12:00,"125, 130, 120, 140",180,Marathon,3,6,Pro
29-04-2024 10:00,"125, 130, 120, 140",112,Marathon,3,10,Standard
04-04-2024 11:00,"110, 115, 105, 120",112,None,2,6,Standard
03-04-2024 09:00,"115, 120, 110, 130",81,None,3,18,Standard
10-04-2024 08:00,"125, 130, 120, 140",130,Conference,3,18,Pro
20-04-2024 08:00,"130, 135, 125, 145",148,None,3,4,Pro
04-04-2024 11:00,"110, 115, 105, 120",96,None,3,12,Standard
04-04-2024 08:00,"125, 130, 120, 140",140,Marathon,3,4,Pro
16-04-2024 08:00,"120, 125, 115, 130",116,None,3,13,Pro
09-04-2024 09:00,"110, 115, 105, 120",80,None,3,13,Standard
30-04-2024 08:00,"120, 125, 115, 130",92,None,4,16,Standard
24-04-2024 08:00,"110, 115, 105, 120",125,None,4,18,Standard
30-04-2024 08:00,"130, 135, 125, 145",159,Marathon,3,5,Pro
04-04-2024 09:30,"130, 135, 125, 145",171,Marathon,4,3,Pro
05-04-2024 12:00,"120, 125, 115, 130",163,None,3,12,Pro
11-04-2024 10:00,"130, 135, 125, 145",86,None,2,13,Standard
29-04-2024 08:00,"120, 125, 115, 135",98,None,3,13,Pro
03-04-2024 11:30,"120, 125, 115, 130",115,None,2,10,Standard
07-04-2024 11:00,"120, 125, 115, 130",142,None,3,15,Standard
13-04-2024 09:00,"125, 130, 120, 140",119,Conference,4,2,Pro
08-04-2024 08:00,"130, 135, 125, 145",114,None,3,4,Standard
12-04-2024 08:00,"115, 120, 110, 130",119,None,4,6,Standard
20-04-2024 12:00,"130, 135, 125, 145",179,Marathon,3,2,Pro
10-04-2024 08:00,"110, 115, 105, 120",119,None,4,18,Standard
12-04-2024 08:00,"130, 135, 125, 145",159,Conference,4,3,Pro
23-04-2024 12:30,"120, 125, 115, 130",80,Conference,1,5,Pro
18-04-2024 08:00,"110, 115, 105, 120",98,None,1,18,Standard
21-04-2024 09:00,"120, 125, 115, 130",109,None,3,14,Standard
23-04-2024 12:30,"120, 125, 115, 135",153,Concert,2,3,Pro
13-04-2024 09:00,"115, 120, 110, 130",100,None,3,15,Standard
29-04-2024 12:00,"125, 130, 120, 140",163,None,3,2,Pro
18-04-2024 08:00,"130, 135, 125, 145",144,None,3,5,Pro
06-04-2024 12:00,"120, 125, 115, 130",92,None,3,8,Standard
10-04-2024 08:00,"120, 125, 115, 130",95,None,2,15,Standard
30-04-2024 10:00,"120, 125, 115, 130",139,None,1,2,Standard
