booking_time,lead_time,adr,total_people,room_type,local_events,room_price,competitor_a_price,competitor_b_price,competitor_c_price,length_of_stay,occupancy_rate,room_availability
2024-11-01 12:30:00,25,181,5,Suite,None,330,320,297,281,6,0.78,183
2024-05-04 14:45:00,23,146,3,Family,None,221,204,243,175,3,0.72,155
2024-05-29 14:45:00,22,150,5,Suite,None,271,267,191,287,3,0.72,139
2024-09-02 08:20:00,24,171,3,Family,None,248,225,236,238,5,0.89,172
2024-08-12 10:00:00,19,164,4,Deluxe,None,219,233,240,175,3,0.85,154
2024-07-14 15:35:00,22,139,3,Family,None,233,187,250,194,4,0.85,139
2024-06-23 07:05:00,28,216,2,Deluxe,None,330,320,296,276,5,0.81,158
2024-08-03 08:10:00,23,154,4,Family,None,190,197,193,192,3,0.72,157
2024-09-18 10:00:00,26,154,4,Deluxe,None,246,215,226,258,3,0.8,147
2024-06-06 09:20:00,20,197,3,Deluxe,None,275,320,273,256,5,0.81,154
2024-09-06 11:40:00,22,213,4,Deluxe,None,330,270,325,292,3,0.85,124
2024-09-06 11:40:00,26,171,3,Deluxe,None,272,309,280,315,3,0.83,167
2024-11-30 12:30:00,22,140,2,Deluxe,None,309,287,214,282,6,0.72,150
2024-05-01 14:45:00,28,143,2,Family,None,231,229,185,175,3,0.84,138
2024-06-15 09:50:00,22,158,1,Deluxe,Concert,330,253,325,237,6,0.85,139
2024-11-15 12:30:00,26,194,2,Deluxe,None,330,320,294,315,3,0.72,147
2024-08-23 10:00:00,25,196,1,Deluxe,None,327,320,237,315,5,0.84,156
2024-07-14 15:35:00,25,162,3,Suite,None,288,257,263,214,4,0.73,161
2024-10-16 16:55:00,20,130,4,Deluxe,None,243,254,185,243,3,0.79,137
2024-07-26 15:35:00,20,143,5,Deluxe,None,224,232,185,175,6,0.72,139
2024-06-09 09:20:00,21,159,4,Family,None,303,256,253,256,3,0.72,156
2024-07-23 15:35:00,28,133,3,Family,None,235,180,201,181,3,0.79,168
2024-05-03 14:45:00,24,208,4,Deluxe,Vacations,267,274,185,231,6,0.75,158
2024-09-03 11:40:00,20,153,3,Suite,None,206,180,216,198,6,0.78,169
2024-06-13 09:20:00,26,130,3,Deluxe,None,261,294,216,198,4,0.84,168
2024-10-16 16:55:00,23,212,3,Suite,None,272,186,264,267,6,0.76,182
2024-08-23 10:00:00,21,130,3,Family,None,326,302,185,181,3,0.72,120
2024-10-20 16:55:00,26,146,4,Deluxe,None,263,292,229,209,3,0.75,166
2024-07-18 10:45:00,27,183,2,Family,None,308,265,323,191,3,0.9,123
2024-05-03 14:45:00,17,166,3,Suite,None,289,248,286,199,7,0.75,164
2024-06-13 09:20:00,24,190,4,Family,None,206,180,247,207,3,0.72,130
2024-09-18 10:00:00,21,209,4,Suite,None,330,313,263,263,5,0.82,127
2024-05-06 14:45:00,22,200,2,Deluxe,None,278,285,325,301,7,0.86,139
2024-09-29 07:05:00,25,130,4,Family,None,223,253,193,176,3,0.76,137
2024-07-27 15:35:00,26,172,4,Suite,None,242,238,313,280,7,0.78,157
2024-07-23 15:35:00,21,152,4,Suite,None,295,221,204,221,7,0.82,130
2024-09-14 11:40:00,24,183,4,Deluxe,None,300,195,287,180,3,0.78,128
2024-05-31 14:45:00,23,130,3,Family,None,316,246,192,232,3,0.75,122
2024-09-18 10:00:00,23,186,3,Family,None,281,320,272,315,5,0.72,141
2024-06-12 09:20:00,24,191,5,Suite,Concert,330,261,185,193,5,0.81,162
2024-07-24 15:35:00,22,169,2,Deluxe,None,330,320,284,308,6,0.82,139
2024-09-29 07:05:00,28,220,2,Deluxe,None,330,280,324,292,5,0.87,156
2024-10-16 16:55:00,25,175,2,Deluxe,None,330,301,223,308,5,0.83,145
2024-06-13 09:20:00,22,134,5,Suite,None,227,180,185,189,3,0.78,125
2024-07-27 15:35:00,23,188,4,Family,None,330,251,286,298,5,0.83,155
2024-08-10 08:10:00,20,150,4,Suite,None,294,213,272,265,3,0.83,460
2024-07-16 10:00:00,22,211,3,Suite,Vacations,330,320,324,234,5,0.84,159
2024-06-12 09:20:00,25,184,5,Suite,None,330,265,199,287,3,0.88,141
2024-06-21 11:25:00,19,130,4,Suite,None,249,274,185,234,3,0.76,162
2024-08-14 08:10:00,24,220,2,Suite,None,330,308,311,315,5,0.83,126
2024-06-12 09:20:00,23,217,2,Family,None,309,297,302,199,5,0.84,143
2024-09-12 11:40:00,20,220,2,Suite,None,330,320,287,314,5,0.83,158
2024-08-25 10:00:00,21,217,2,Deluxe,None,330,320,271,298,5,0.85,153
2024-08-03 08:10:00,22,220,1,Deluxe,Concert,330,320,318,309,5,0.85,142
2024-08-19 10:00:00,22,209,2,Deluxe,None,330,320,324,315,4,0.83,162
2024-08-06 08:10:00,23,186,4,Suite,None,257,242,185,238,3,0.81,147
2024-09-06 11:40:00,25,220,4,Suite,None,266,235,224,249,5,0.87,172
2024-07-23 15:35:00,27,219,4,Suite,None,330,214,310,291,5,0.83,171
2024-08-24 10:00:00,19,130,3,Suite,None,275,219,185,271,5,0.76,145
2024-10-16 16:55:00,23,137,2,Deluxe,None,283,214,185,313,4,0.72,130
2024-10-06 16:55:00,24,145,4,Family,None,269,254,199,240,5,0.76,139
2024-11-03 12:30:00,23,130,4,Family,None,194,211,185,192,4,0.76,154
2024-07-23 15:35:00,18,136,1,Suite,None,322,268,189,315,3,0.72,162
2024-10-14 13:40:00,26,189,4,Suite,None,330,257,185,249,4,0.91,158
2024-08-11 08:10:00,19,220,3,Family,None,330,312,310,297,5,0.85,158
2024-05-29 14:45:00,23,167,3,Family,None,311,250,195,272,3,0.73,120
2024-08-27 17:55:00,24,147,4,Deluxe,None,330,270,267,231,7,0.86,139
2024-09-30 11:40:00,23,188,3,Suite,None,270,255,292,175,6,0.82,144
2024-08-11 08:10:00,25,141,3,Family,None,224,180,187,175,5,0.92,173
2024-09-14 11:40:00,19,196,3,Suite,None,289,292,195,275,3,0.77,162
2024-09-18 10:00:00,21,217,2,Deluxe,None,330,318,256,315,5,0.72,133
2024-06-13 09:20:00,23,164,4,Suite,None,248,240,225,203,4,0.73,173
2024-11-15 12:30:00,20,220,2,Suite,None,330,320,325,312,5,0.82,156
2024-09-06 11:40:00,26,174,3,Deluxe,Concert,261,237,268,199,7,0.9,161
2024-10-30 12:30:00,23,172,4,Suite,Concert,285,230,186,175,3,0.84,128
2024-06-19 07:05:00,22,192,2,Deluxe,None,330,300,286,285,5,0.83,129
2024-07-17 15:35:00,21,131,4,Suite,None,292,205,273,281,6,0.77,120
2024-10-16 16:55:00,22,139,4,Suite,None,260,262,249,219,3,0.74,444
2024-06-07 09:20:00,20,147,3,Suite,None,277,274,253,258,4,0.88,156
2024-10-17 16:55:00,19,220,2,Deluxe,None,330,317,325,315,5,0.83,175
2024-05-03 14:45:00,24,190,2,Suite,None,330,320,283,315,5,0.83,147
2024-05-24 15:35:00,24,151,4,Suite,None,256,204,251,207,3,0.89,172
2024-09-06 11:40:00,25,199,3,Deluxe,None,279,247,241,315,5,0.85,168
2024-06-13 09:20:00,20,173,1,Suite,None,280,297,325,273,5,0.9,159
2024-06-23 07:05:00,20,132,3,Deluxe,None,231,259,195,175,3,0.72,138
2024-08-22 11:40:00,22,130,3,Family,None,260,214,185,175,4,0.81,141
2024-06-09 09:20:00,20,130,5,Deluxe,None,327,240,185,211,3,0.83,411
2024-09-18 10:00:00,27,145,4,Suite,None,292,226,264,250,3,0.76,159
2024-06-05 09:20:00,28,139,3,Suite,Festival,291,246,239,235,5,0.78,431
2024-08-11 08:10:00,18,216,2,Deluxe,None,330,320,325,315,5,0.83,161
2024-09-29 07:05:00,24,220,4,Deluxe,Concert,330,305,318,290,5,0.82,178
2024-05-12 14:30:00,22,155,2,Family,Concert,231,180,295,188,7,0.87,161
2024-05-24 15:35:00,25,166,3,Suite,None,263,269,212,206,3,0.72,155
2024-08-25 10:00:00,28,130,4,Family,None,263,285,185,290,6,0.72,460
2024-06-12 09:20:00,22,132,3,Family,None,190,183,185,175,3,0.73,122
2024-05-01 14:45:00,22,220,4,Suite,None,330,320,301,224,5,0.84,165
2024-06-17 07:05:00,26,220,4,Suite,None,330,241,293,201,3,0.9,133
2024-09-06 11:40:00,23,135,3,Family,None,232,231,199,210,3,0.83,155
2024-10-11 16:55:00,21,133,3,Family,None,234,318,185,240,5,0.81,125
2024-08-09 08:10:00,24,139,3,Suite,None,224,207,185,247,3,0.73,145
2024-06-16 09:20:00,24,211,1,Family,None,328,211,315,290,7,0.86,146
2024-08-10 08:10:00,20,148,4,Suite,None,258,284,185,219,4,0.72,170
2024-11-15 12:30:00,22,130,3,Family,None,250,241,185,175,3,0.75,131
2024-07-18 10:45:00,18,148,4,Family,None,297,277,193,264,6,0.79,438
2024-07-03 08:40:00,20,164,4,Suite,None,330,186,185,216,6,0.88,140
2024-05-29 14:45:00,18,177,3,Suite,None,271,224,225,175,4,0.73,147
2024-08-10 16:05:00,24,181,4,Family,Vacations,255,294,232,198,4,0.89,135
2024-06-28 07:05:00,23,220,2,Suite,None,317,282,325,195,5,0.83,167
2024-09-18 10:00:00,23,160,3,Suite,None,277,233,315,306,6,0.9,151
2024-06-24 07:05:00,27,220,1,Deluxe,None,330,320,295,305,5,0.81,189
2024-08-19 10:00:00,22,175,4,Family,None,231,229,269,216,3,0.83,154
2024-07-16 10:00:00,19,130,5,Family,None,209,233,185,175,3,0.85,120
2024-05-12 14:30:00,19,145,4,Suite,None,287,255,244,211,3,0.75,169
2024-10-16 16:55:00,22,130,3,Suite,None,266,212,248,189,7,0.74,135
2024-08-19 10:00:00,25,208,3,Suite,None,221,253,223,238,5,0.85,123
2024-06-28 07:05:00,22,144,3,Family,None,217,205,185,256,3,0.86,460
2024-05-06 14:45:00,25,220,2,Deluxe,None,330,274,325,315,5,0.85,169
2024-11-29 12:30:00,27,141,4,Deluxe,None,330,291,277,311,5,0.73,127
2024-08-01 08:10:00,24,220,4,Deluxe,None,330,320,320,312,4,0.82,120
2024-05-02 14:45:00,21,220,1,Deluxe,None,330,320,325,315,5,0.82,174
2024-11-01 12:30:00,22,160,3,Deluxe,None,223,320,194,231,5,0.72,183
2024-09-13 11:40:00,21,156,3,Suite,None,301,255,262,269,5,0.86,150
2024-11-30 12:30:00,26,130,4,Suite,None,284,223,185,248,5,0.77,142
2024-06-23 09:20:00,27,189,3,Suite,None,294,259,291,249,3,0.79,449
2024-08-19 10:00:00,27,130,3,Family,None,191,198,199,175,4,0.73,158
2024-05-12 14:30:00,18,177,4,Suite,Vacations,330,223,222,208,3,0.85,130
2024-08-11 08:10:00,25,143,4,Suite,None,330,180,325,268,6,0.92,147
2024-08-10 08:10:00,23,174,2,Suite,None,306,235,201,315,7,0.89,164
2024-07-17 15:35:00,22,139,4,Family,None,282,201,201,214,3,0.77,143
2024-06-21 07:05:00,24,130,3,Suite,None,237,260,214,184,3,0.75,311
2024-05-12 14:30:00,20,142,3,Family,None,201,209,239,175,5,0.75,410
2024-05-09 14:15:00,22,220,4,Family,Festival,330,311,325,315,5,0.83,124
2024-08-11 08:10:00,21,175,3,Suite,None,295,315,248,227,5,0.91,179
2024-05-06 14:45:00,24,157,3,Family,None,251,180,204,175,6,0.74,153
2024-05-24 15:35:00,24,130,4,Deluxe,None,330,289,256,189,3,0.81,135
2024-06-26 09:20:00,25,220,1,Suite,None,330,320,325,315,5,0.83,184
2024-08-26 10:00:00,23,142,3,Family,None,306,242,210,213,3,0.72,155
2024-06-16 09:20:00,26,205,4,Deluxe,None,330,297,325,280,5,0.84,161
2024-10-12 16:55:00,20,163,3,Suite,Concert,267,246,232,315,6,0.86,162
2024-07-14 15:35:00,25,220,2,Family,Concert,330,320,321,315,5,0.84,151
2024-11-05 09:10:00,22,130,5,Suite,None,262,207,185,175,3,0.72,460
2024-07-18 10:45:00,23,207,2,Deluxe,None,330,310,210,198,5,0.81,148
2024-05-06 14:45:00,21,220,2,Deluxe,None,330,320,325,315,5,0.84,149
2024-05-29 14:45:00,24,191,2,Deluxe,None,330,320,297,315,5,0.84,169
2024-05-04 14:45:00,28,197,1,Deluxe,None,330,190,325,277,5,0.83,132
2024-09-06 11:40:00,21,143,3,Suite,None,275,285,189,230,4,0.72,156
2024-11-15 12:30:00,22,163,3,Deluxe,None,301,275,224,237,3,0.72,153
2024-06-07 09:20:00,24,170,3,Suite,None,251,212,227,175,3,0.72,148
2024-07-21 15:35:00,20,163,3,Suite,None,291,265,223,224,5,0.83,142
2024-05-02 14:45:00,25,220,2,Deluxe,None,330,290,325,315,5,0.84,165
2024-10-20 16:55:00,24,174,5,Suite,None,265,266,208,185,3,0.74,157
2024-08-20 10:00:00,20,220,2,Deluxe,None,330,292,325,315,5,0.85,163
2024-10-17 16:55:00,20,162,3,Family,None,330,226,185,315,5,0.89,160
2024-07-24 15:35:00,20,139,2,Suite,None,330,320,249,260,7,0.89,152
2024-09-04 11:40:00,20,146,3,Suite,None,279,218,185,205,3,0.72,120
2024-08-03 08:10:00,22,155,4,Suite,Concert,251,232,208,247,5,0.81,134
2024-08-03 08:10:00,24,134,4,Deluxe,None,315,204,267,208,3,0.73,152
2024-05-06 14:45:00,24,172,2,Suite,None,307,295,288,315,3,0.84,140
2024-11-03 12:30:00,25,210,2,Deluxe,Concert,330,306,319,315,5,0.85,152
2024-05-01 14:45:00,27,196,4,Suite,Concert,330,273,317,288,5,0.83,161
2024-11-01 12:30:00,19,153,5,Suite,None,330,258,225,204,3,0.73,145
2024-10-18 16:55:00,19,216,4,Family,None,298,298,294,315,3,0.84,163
2024-06-09 09:20:00,22,145,3,Deluxe,None,330,205,215,223,6,0.73,158
2024-06-30 09:20:00,26,165,4,Deluxe,None,280,262,289,315,5,0.86,162
2024-06-24 07:05:00,23,204,2,Suite,None,264,180,264,205,7,0.85,155
2024-07-27 15:35:00,23,184,4,Deluxe,None,291,204,301,246,3,0.79,156
2024-07-27 15:35:00,20,151,3,Suite,None,246,260,240,204,3,0.86,164
2024-05-24 15:35:00,28,220,2,Suite,None,330,318,325,315,5,0.77,156
2024-08-21 10:00:00,18,168,4,Deluxe,Festival,240,213,185,204,4,0.77,128
2024-05-12 14:30:00,20,130,4,Suite,None,249,320,255,220,4,0.84,167
2024-11-01 12:30:00,21,150,5,Suite,None,203,222,213,199,3,0.86,147
2024-10-14 13:40:00,24,130,3,Suite,None,275,203,220,271,5,0.83,121
2024-09-14 11:40:00,27,130,4,Family,None,273,180,309,175,3,0.74,121
2024-08-26 10:00:00,25,190,4,Deluxe,None,255,215,272,315,5,0.88,153
2024-05-24 15:35:00,25,201,1,Deluxe,None,330,316,315,315,5,0.85,176
2024-06-15 09:50:00,22,212,2,Deluxe,None,330,303,325,315,5,0.86,151
2024-06-19 07:05:00,24,220,3,Deluxe,Festival,330,309,324,275,3,0.82,142
2024-09-14 11:40:00,22,153,4,Suite,None,279,220,196,193,3,0.87,120
2024-08-14 08:10:00,23,203,3,Suite,None,229,239,185,175,3,0.8,156
2024-06-24 07:05:00,19,185,3,Suite,None,293,320,269,242,4,0.72,157
2024-10-17 16:55:00,19,220,2,Family,None,330,292,321,270,5,0.84,133
2024-08-25 10:00:00,21,220,1,Suite,None,330,313,325,315,5,0.86,133
2024-08-08 08:10:00,21,219,3,Deluxe,None,330,320,270,314,5,0.84,156
2024-05-06 14:45:00,24,210,4,Suite,Festival,330,220,185,306,4,0.84,133
2024-06-13 09:20:00,20,130,3,Suite,None,304,259,185,208,3,0.76,124
2024-10-25 12:30:00,19,130,5,Family,None,251,237,206,243,3,0.8,159
2024-11-01 12:30:00,26,220,2,Family,Vacations,330,214,311,297,6,0.84,175
2024-10-12 16:55:00,23,196,2,Deluxe,None,330,320,284,315,5,0.84,162
2024-05-06 14:45:00,24,220,2,Suite,None,330,273,325,308,5,0.76,165
2024-11-03 12:30:00,25,155,5,Suite,None,312,188,244,297,5,0.75,149
2024-05-24 15:35:00,22,215,4,Family,None,330,320,307,315,5,0.72,129
2024-05-06 14:45:00,22,220,2,Suite,Concert,330,320,325,302,4,0.82,171
2024-11-29 12:30:00,22,130,3,Family,None,190,230,285,212,4,0.84,120
2024-08-08 08:10:00,22,167,2,Suite,Vacations,310,239,185,221,3,0.72,128
2024-10-15 16:55:00,22,190,3,Suite,None,330,287,313,269,6,0.72,127
2024-06-21 07:05:00,24,159,4,Deluxe,None,321,242,213,315,3,0.72,127
2024-11-26 12:30:00,27,147,4,Family,None,196,203,195,175,5,0.86,460
2024-06-21 07:05:00,24,190,3,Family,Concert,330,320,294,312,7,0.86,165
2024-06-02 15:35:00,23,193,2,Deluxe,None,330,279,269,291,5,0.82,145
2024-09-04 11:40:00,21,145,3,Deluxe,None,330,320,303,315,5,0.82,150
2024-09-06 11:40:00,28,188,1,Deluxe,Concert,330,266,325,304,5,0.84,142
2024-08-10 16:05:00,20,186,4,Suite,None,235,320,203,259,3,0.72,123
2024-08-08 08:10:00,21,167,3,Family,None,330,269,257,280,5,0.78,120
2024-06-23 07:05:00,22,164,4,Suite,None,279,294,220,208,3,0.75,449
2024-05-06 14:45:00,24,210,2,Suite,Festival,297,267,223,315,3,0.72,460
2024-05-01 14:45:00,22,160,5,Suite,None,273,231,198,279,5,0.83,173
2024-05-28 14:45:00,19,136,2,Deluxe,None,330,301,299,315,5,0.79,137
2024-09-02 08:20:00,27,211,3,Deluxe,None,330,303,325,315,5,0.84,162
2024-07-26 15:35:00,23,193,2,Family,None,286,221,243,279,6,0.9,160
2024-05-31 14:45:00,27,220,2,Suite,None,330,237,288,315,3,0.86,167
2024-10-16 16:55:00,18,178,2,Deluxe,None,330,290,292,315,5,0.83,177
2024-10-08 16:55:00,20,130,5,Deluxe,None,315,210,199,243,6,0.91,156
2024-06-02 15:35:00,22,133,3,Family,None,261,216,214,178,4,0.72,143
2024-06-20 07:05:00,23,130,3,Family,None,280,200,205,175,4,0.75,148
2024-08-08 08:10:00,27,196,3,Deluxe,None,314,242,321,295,3,0.81,137
2024-09-06 11:40:00,24,209,2,Deluxe,None,330,304,306,304,6,0.83,154
2024-10-16 16:55:00,21,189,4,Suite,None,330,271,186,210,3,0.83,163
2024-08-11 08:10:00,21,201,2,Deluxe,Concert,321,317,298,297,5,0.81,129
2024-11-29 12:30:00,21,202,2,Deluxe,None,330,320,287,313,6,0.83,169
2024-07-27 15:35:00,27,132,4,Family,None,266,259,247,237,3,0.77,126
2024-09-04 11:40:00,21,220,3,Deluxe,None,330,320,185,315,5,0.83,120
2024-09-18 10:00:00,23,189,3,Deluxe,None,256,183,209,182,3,0.89,168
2024-06-12 09:20:00,18,142,4,Suite,None,265,218,198,187,4,0.82,456
2024-06-13 09:20:00,25,143,4,Deluxe,None,274,243,203,257,4,0.82,164
2024-06-19 07:05:00,22,215,2,Deluxe,None,322,306,325,238,6,0.76,176
2024-09-29 07:05:00,22,220,1,Suite,Concert,330,302,325,262,5,0.84,163
2024-10-11 16:55:00,22,220,4,Deluxe,None,304,320,325,190,5,0.82,150
2024-08-01 08:10:00,20,220,3,Suite,None,330,274,319,315,5,0.72,147
2024-11-05 09:10:00,22,220,3,Suite,Concert,330,320,312,299,6,0.89,128
2024-05-12 14:30:00,22,150,4,Suite,None,330,254,207,195,4,0.72,157
2024-08-11 08:10:00,23,146,4,Family,None,238,306,292,213,3,0.85,147
2024-10-16 16:55:00,19,178,4,Suite,None,244,187,286,247,6,0.75,164
2024-11-05 09:10:00,20,130,4,Family,Vacations,254,255,243,198,6,0.78,164
2024-05-03 14:45:00,20,192,5,Deluxe,None,330,313,278,305,5,0.84,150
2024-05-09 14:15:00,21,145,3,Suite,None,233,237,229,175,6,0.73,150
2024-05-06 14:45:00,20,205,1,Deluxe,None,298,264,310,315,5,0.84,180
2024-05-06 14:45:00,22,220,2,Deluxe,None,324,320,315,310,5,0.81,150
2024-09-13 11:40:00,22,183,3,Suite,None,318,208,251,240,3,0.84,131
2024-05-24 15:35:00,19,182,2,Deluxe,None,271,283,325,314,5,0.86,144
2024-05-04 14:45:00,21,211,1,Family,None,309,248,291,210,5,0.83,133
2024-06-06 09:20:00,24,148,4,Family,Concert,321,246,252,231,3,0.76,128
2024-08-11 08:10:00,26,220,2,Deluxe,None,330,284,293,315,5,0.86,154
2024-06-23 09:20:00,26,150,4,Family,None,298,220,290,203,5,0.74,158
2024-10-18 16:55:00,22,154,5,Family,Vacations,267,237,199,250,3,0.72,160
2024-07-22 15:35:00,19,220,1,Suite,None,330,227,288,283,5,0.84,155
2024-05-06 14:45:00,23,200,4,Deluxe,None,242,282,293,315,5,0.77,126
2024-08-01 08:10:00,23,172,5,Suite,None,264,211,201,213,7,0.84,176
2024-05-03 14:45:00,24,130,4,Suite,None,266,255,244,182,3,0.73,157
2024-08-14 08:10:00,25,189,4,Suite,None,330,314,219,187,5,0.81,141
2024-08-06 08:10:00,27,139,2,Deluxe,None,330,195,323,271,3,0.85,139
2024-07-19 15:35:00,21,159,1,Suite,None,330,237,299,255,5,0.86,153
2024-11-01 12:30:00,21,149,3,Family,None,252,180,223,213,5,0.83,125
2024-09-03 11:40:00,19,155,1,Deluxe,None,323,320,295,315,5,0.84,178
2024-09-06 11:40:00,28,143,2,Family,None,330,261,206,228,6,0.85,127
2024-08-27 17:55:00,24,172,5,Suite,None,330,306,302,293,5,0.86,165
2024-06-21 07:05:00,24,137,4,Deluxe,None,330,288,185,261,6,0.83,145
2024-07-27 15:35:00,26,199,2,Deluxe,Vacations,330,320,321,286,5,0.81,185
2024-10-16 16:55:00,27,176,4,Family,None,304,224,232,186,5,0.87,126
2024-08-25 10:00:00,23,177,5,Suite,None,198,263,200,259,3,0.72,176
2024-07-24 15:35:00,20,182,1,Suite,None,330,293,297,315,5,0.87,171
2024-09-12 11:40:00,19,156,3,Family,None,195,272,211,175,7,0.72,145
2024-08-22 11:40:00,21,158,2,Deluxe,None,240,213,185,207,4,0.82,122
2024-10-08 16:55:00,26,161,4,Suite,None,330,191,281,214,5,0.82,141
2024-06-23 07:05:00,22,161,2,Deluxe,None,233,290,198,175,5,0.84,157
2024-06-24 07:05:00,26,213,2,Deluxe,Concert,330,276,287,272,5,0.83,168
2024-09-18 10:00:00,21,130,4,Family,None,270,289,185,237,3,0.72,125
2024-07-23 15:35:00,26,204,2,Suite,None,330,251,301,315,5,0.81,160
2024-07-26 15:35:00,27,196,4,Suite,Vacations,309,270,196,203,6,0.92,136
2024-06-21 11:25:00,24,179,4,Family,None,242,180,260,185,5,0.75,131
2024-11-03 12:30:00,21,146,4,Deluxe,None,263,249,320,259,4,0.82,173
2024-05-06 14:45:00,23,220,2,Deluxe,None,301,299,304,295,5,0.82,142
2024-06-05 09:20:00,18,208,4,Deluxe,None,234,180,185,252,5,0.76,150
2024-08-26 10:00:00,19,203,2,Suite,None,330,320,301,315,5,0.83,157
2024-06-24 07:05:00,21,219,2,Suite,None,330,286,276,315,5,0.77,145
2024-10-12 16:55:00,23,203,3,Suite,None,214,180,225,175,3,0.72,141
2024-06-06 09:20:00,28,217,2,Deluxe,Concert,330,259,271,251,5,0.81,156
2024-06-24 07:05:00,26,140,3,Suite,None,233,208,185,200,4,0.79,151
2024-10-11 16:55:00,27,212,4,Deluxe,None,330,320,291,311,5,0.82,158
2024-06-06 09:20:00,24,131,5,Family,None,268,242,298,245,3,0.89,148
2024-10-20 16:55:00,21,131,3,Suite,None,237,185,227,185,6,0.77,460
2024-10-25 12:30:00,27,220,3,Deluxe,None,318,309,325,315,5,0.84,165
2024-08-25 10:00:00,21,158,3,Suite,Vacations,256,235,325,315,3,0.72,163
2024-06-28 07:05:00,18,218,4,Deluxe,None,269,185,325,299,3,0.86,140
2024-10-14 13:40:00,19,157,3,Suite,None,268,278,214,224,3,0.9,460
2024-08-05 08:10:00,22,195,4,Deluxe,None,330,191,189,248,5,0.82,171
2024-06-19 07:05:00,27,149,4,Suite,None,215,190,198,207,6,0.83,125
2024-07-17 15:35:00,19,172,3,Deluxe,None,262,276,202,265,3,0.74,160
2024-11-30 12:30:00,23,211,2,Suite,None,292,320,317,315,5,0.83,145
2024-10-11 16:55:00,24,191,3,Deluxe,None,244,227,215,300,6,0.83,181
2024-07-23 15:35:00,20,130,3,Suite,None,289,206,185,252,6,0.82,132
2024-07-03 08:40:00,25,130,3,Deluxe,None,231,215,185,201,3,0.73,147
2024-06-07 09:20:00,26,145,5,Family,None,208,238,194,193,5,0.72,128
2024-10-30 12:30:00,21,171,2,Family,None,292,295,317,225,3,0.84,128
2024-07-16 10:00:00,28,192,2,Suite,None,310,190,252,279,6,0.86,181
2024-09-06 11:40:00,24,149,4,Deluxe,None,281,211,254,207,5,0.9,158
2024-11-01 12:30:00,21,147,3,Deluxe,None,330,310,294,218,5,0.88,151
2024-08-03 08:10:00,25,185,3,Deluxe,None,324,315,281,266,5,0.73,157
2024-06-21 07:05:00,22,197,4,Deluxe,None,330,257,204,315,5,0.85,132
2024-08-11 08:10:00,24,134,3,Suite,None,258,280,213,175,4,0.72,126
2024-06-21 11:25:00,20,130,3,Family,Concert,229,227,195,175,3,0.79,138
2024-06-09 09:20:00,19,194,3,Deluxe,None,330,298,280,315,6,0.85,145
2024-06-02 15:35:00,25,191,4,Family,None,275,272,185,197,5,0.73,140
2024-10-18 16:55:00,27,146,4,Suite,None,285,236,325,196,6,0.85,162
2024-09-02 11:40:00,24,172,3,Family,None,323,252,279,238,3,0.72,120
2024-10-14 13:40:00,24,138,2,Deluxe,Concert,226,312,325,184,6,0.82,460
2024-08-25 10:00:00,22,130,4,Suite,None,268,248,187,258,4,0.83,123
2024-09-30 11:40:00,24,135,2,Deluxe,None,261,257,247,175,4,0.75,158
2024-07-23 15:35:00,20,204,1,Family,None,330,280,306,304,5,0.81,139
2024-07-18 10:45:00,18,190,2,Suite,Vacations,194,247,185,177,3,0.84,132
2024-11-01 12:30:00,18,130,5,Family,Festival,242,241,185,192,3,0.75,138
2024-11-30 12:30:00,23,211,3,Deluxe,None,325,299,311,175,5,0.84,144
2024-06-16 09:20:00,24,162,3,Suite,None,242,180,299,236,5,0.83,168
2024-08-14 08:10:00,21,202,3,Suite,None,330,320,302,235,5,0.75,460
2024-05-06 14:45:00,22,203,4,Suite,None,272,251,191,186,3,0.82,169
2024-11-28 12:30:00,22,195,4,Family,None,330,199,185,189,6,0.76,133
2024-06-06 09:20:00,18,130,3,Family,None,190,261,185,175,6,0.72,320
2024-08-11 08:10:00,27,199,4,Deluxe,None,316,320,305,246,5,0.82,154
2024-07-24 15:35:00,19,144,3,Suite,None,314,243,199,207,3,0.77,120
2024-06-07 09:20:00,25,156,3,Family,None,330,265,202,248,3,0.72,156
2024-06-13 09:20:00,22,130,3,Deluxe,None,278,223,185,274,5,0.74,135
2024-08-24 10:00:00,23,210,2,Suite,None,330,306,304,309,5,0.9,148
2024-08-27 17:55:00,26,200,2,Deluxe,None,330,256,265,303,5,0.81,167
2024-08-19 10:00:00,22,220,4,Deluxe,Concert,298,291,325,303,7,0.85,169
2024-06-21 11:25:00,22,184,5,Suite,Concert,330,318,290,229,6,0.85,149
2024-06-24 07:05:00,20,130,4,Family,None,271,240,207,175,3,0.72,158
2024-05-24 15:35:00,20,186,4,Suite,None,278,228,250,246,6,0.79,168
2024-07-24 15:35:00,28,130,3,Family,None,269,208,203,294,6,0.74,122
2024-08-07 08:10:00,23,130,5,Family,None,194,214,185,221,4,0.81,148
2024-08-03 08:10:00,21,130,3,Suite,None,300,247,185,227,3,0.74,153
